Location,Label,Target,OldType,NewType,Outcome,TypeCategory,Notes
lambdas/pushDynatraceDeploymentEvent.js#L135,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L135,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L135,METHOD_PARAMETER_IN,content,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L135,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L143,LOCAL,tagRules,utils/monspec:getAllTagRules:<returnValue>,__ecma.Array,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L248,METHOD_PARAMETER_IN,dtEventUrl,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L248,METHOD_PARAMETER_IN,event,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L248,METHOD_PARAMETER_IN,codePipelineJobId,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L248,METHOD_PARAMETER_IN,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L248,METHOD_PARAMETER_IN,retryCount,ANY,__ecma.Number,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L248,METHOD_PARAMETER_IN,waitForRetry,ANY,__ecma.Boolean,Incorrect,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L25,METHOD_PARAMETER_IN,event,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L251,METHOD_PARAMETER_IN,statuscode,ANY,__ecma.Number,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L251,METHOD_PARAMETER_IN,response,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L253,LOCAL,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L267,LOCAL,waitForRetry,ANY,__ecma.Boolean,Incorrect,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L27,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L98,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/pushDynatraceDeploymentEvent.js#L98,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L100,LOCAL,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L21,METHOD_PARAMETER_IN,event,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L21,METHOD_PARAMETER_IN,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L73,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,https://github.com/DefinitelyTyped/DefinitelyTyped/blob/3197efc097d522c4bf02b94e1a0766d007d6cdeb/types/aws-sdk2-types/lib/error.d.ts#L4
lambdas/registerDynatraceBuildValidation.js#L73,METHOD_PARAMETER_IN,content,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L75,LOCAL,context,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L80,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L80,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L80,METHOD_PARAMETER_IN,jobDetails,ANY,JobDetails,Correct,UDT,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L82,LOCAL,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L98,LOCAL,content,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L99,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L99,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/registerDynatraceBuildValidation.js#L99,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/buildhtmlreport.js#L37,METHOD_PARAMETER_IN,responseDataObject,ANY,__ecma.Array,Correct,BUILTIN,"Could be object, but by its usages an array is also ok"
lambdas/utils/buildhtmlreport.js#L37,METHOD_PARAMETER_IN,xAxisLabels,ANY,__ecma.Array,Incorrect,BUILTIN,_NOTES_
lambdas/utils/buildhtmlreport.js#L37,METHOD_PARAMETER_IN,pipelineName,ANY,__ecma.String,Useful,BUILTIN,Unused parameter
lambdas/utils/buildhtmlreport.js#L37,METHOD_PARAMETER_IN,comparisonName,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/buildhtmlreport.js#L46,LOCAL,metricObjectValues,__ecma.Boolean:<indexAccess>:<indexAccess>,__ecma.Array,Incorrect,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L127,METHOD_PARAMETER_IN,dynamoDBRequestItem,ANY,DynamoDbItem,Incorrect,UDT,_NOTES_
lambdas/utils/buildvalidationtable.js#L127,METHOD_PARAMETER_IN,monspecToProcess,ANY,__ecma.Number,Incorrect,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L14,LOCAL,db,aws-sdk:<member>(DynamoDB),AWS,Incorrect,UDT,_NOTES_
lambdas/utils/buildvalidationtable.js#L154,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L154,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L201,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L218,LOCAL,monspec,JSON.parse:<returnValue>,__ecma.Array,Incorrect,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L235,LOCAL,dtRegisterBuildActionReference,__ecma.Number:<member>(actionConfiguration):<member>(configuration):UserParameters,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L236,METHOD_PARAMETER_IN,err,ANY,AWSError,Incorrect,UDT,_NOTES_
lambdas/utils/buildvalidationtable.js#L239,LOCAL,ddb,aws-sdk:<member>(DynamoDB),AWS,Incorrect,UDT,_NOTES_
lambdas/utils/buildvalidationtable.js#L247,LOCAL,dtRegisterBuildActionReference,__ecma.Number:<member>(actionConfiguration):<member>(configuration):UserParameters,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L259,METHOD_PARAMETER_IN,err,ANY,AWSError,Correct,UDT,_NOTES_
lambdas/utils/buildvalidationtable.js#L259,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L280,LOCAL,item,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L293,LOCAL,ddb,aws-sdk:<member>(DynamoDB),DynamoDB,Correct,UDT,_NOTES_
lambdas/utils/buildvalidationtable.js#L308,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L53,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/buildvalidationtable.js#L63,METHOD_PARAMETER_IN,LastEvaluatedKey,ANY,__ecma.String,Incorrect,BUILTIN,https://github.com/DefinitelyTyped/DefinitelyTyped/blob/3197efc097d522c4bf02b94e1a0766d007d6cdeb/types/aws-sdk2-types/clients/dynamodb.d.ts#L2638
lambdas/utils/buildvalidationtable.js#L64,LOCAL,ddb,aws-sdk:<member>(DynamoDB),AWS.DynamoDB,Correct,UDT,_NOTES_
lambdas/utils/buildvalidationtable.js#L85,METHOD_PARAMETER_IN,err,ANY,AWSError,Correct,UDT,https://github.com/DefinitelyTyped/DefinitelyTyped/blob/3197efc097d522c4bf02b94e1a0766d007d6cdeb/types/aws-sdk2-types/lib/error.d.ts#L4
lambdas/utils/codepipelineutils.js#L101,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,https://github.com/aws/aws-sdk-js/blob/372fd421704c8b5dbb68a15b5cefdbe7850dce56/clients/codepipeline.d.ts#L217
lambdas/utils/codepipelineutils.js#L103,LOCAL,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L115,METHOD_PARAMETER_IN,applicationName,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L115,METHOD_PARAMETER_IN,deploymentGroupName,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L116,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,Should be AWSError
lambdas/utils/codepipelineutils.js#L128,METHOD_PARAMETER_IN,pipelineName,ANY,__ecma.String,String,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L128,METHOD_PARAMETER_IN,stageName,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L13,METHOD_PARAMETER_IN,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L132,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L132,METHOD_PARAMETER_IN,pipelineData,ANY,PipelineData,Correct,UDT,_NOTES_
lambdas/utils/codepipelineutils.js#L139,LOCAL,stageName,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L147,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L147,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L180,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L203,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L203,METHOD_PARAMETER_IN,codeDeployData,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L203,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L226,METHOD_PARAMETER_IN,approvalActionName,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L233,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L240,LOCAL,approvalActionName,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L256,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,https://github.com/DefinitelyTyped/DefinitelyTyped/blob/3197efc097d522c4bf02b94e1a0766d007d6cdeb/types/aws-sdk2-types/lib/error.d.ts#L4
lambdas/utils/codepipelineutils.js#L256,METHOD_PARAMETER_IN,err,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L308,METHOD_PARAMETER_IN,inputArtifact,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L318,LOCAL,s3,aws-sdk:<member>(S3),S3,Correct,UDT,_NOTES_
lambdas/utils/codepipelineutils.js#L324,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L335,METHOD_PARAMETER_IN,chunk,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L356,METHOD_PARAMETER_IN,outputArtifact,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L360,LOCAL,s3,aws-sdk:<member>(S3),S3,Correct,UDT,_NOTES_
lambdas/utils/codepipelineutils.js#L368,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L368,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L41,METHOD_PARAMETER_IN,actionDetails,ANY,ActionDetails,Useful,UDT,_NOTES_
lambdas/utils/codepipelineutils.js#L53,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L72,METHOD_PARAMETER_IN,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L75,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L77,LOCAL,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/codepipelineutils.js#L91,METHOD_PARAMETER_IN,context,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L102,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L102,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L102,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L102,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L106,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L106,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L106,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L106,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L106,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L106,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,err,ANY,__ecma.Error,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L110,METHOD_PARAMETER_IN,data,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
lambdas/utils/dtapiutils.js#L136,LOCAL,fullUrl,url:parse:<returnValue>,UrlWithStringQuery,Correct,UDT,https://github.com/DefinitelyTyped/DefinitelyTyped/blob/3197efc097d522c4bf02b94e1a0766d007d6cdeb/types/node/v14/url.d.ts#L45
lambdas/utils/dtapiutils.js#L152,LOCAL,post_req,https:request:<returnValue>,ClientRequest,Correct,UDT,https://github.com/DefinitelyTyped/DefinitelyTyped/blob/3197efc097d522c4bf02b94e1a0766d007d6cdeb/types/node/v14/http.d.ts#L544
lambdas/utils/dtapiutils.js#L155,METHOD_PARAMETER_IN,chunk,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
