Location,Label,Target,OldType,NewType,Outcome,TypeCategory,Notes
client/src/components/AdminCustomer.js#L27,LOCAL,phone,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L27,LOCAL,email,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L27,LOCAL,house_no,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L27,LOCAL,city,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L27,LOCAL,zipcode,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L27,LOCAL,username,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L27,LOCAL,password,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L4,LOCAL,AllCustomers,react:useState:<returnValue>:<indexAccess>,__ecma.Array,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L5,LOCAL,name,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L6,LOCAL,phone,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L66,METHOD_PARAMETER_IN,e,ANY,__ecma.String,Incorrect,BUILTIN,Event
client/src/components/AdminCustomer.js#L68,METHOD_PARAMETER_IN,e,ANY,__ecma.Number,Incorrect,BUILTIN,Event
client/src/components/AdminCustomer.js#L7,LOCAL,email,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L72,METHOD_PARAMETER_IN,e,ANY,__ecma.Number,Incorrect,BUILTIN,Event
client/src/components/AdminCustomer.js#L74,METHOD_PARAMETER_IN,e,ANY,__ecma.Number,Incorrect,BUILTIN,Event
client/src/components/AdminCustomer.js#L78,METHOD_PARAMETER_IN,e,ANY,__ecma.String,Incorrect,BUILTIN,Event
client/src/components/AdminCustomer.js#L8,LOCAL,house_no,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminCustomer.js#L80,METHOD_PARAMETER_IN,e,ANY,__ecma.String,Incorrect,BUILTIN,Event
client/src/components/AdminCustomer.js#L9,LOCAL,city,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L13,LOCAL,AllEmployee,react:useState:<returnValue>:<indexAccess>,__ecma.Array,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L13,LOCAL,username,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L13,LOCAL,username,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L20,LOCAL,username,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L20,LOCAL,user_password,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L4,LOCAL,AllEmployee,react:useState:<returnValue>:<indexAccess>,__ecma.Array,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L5,LOCAL,username,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L52,METHOD_PARAMETER_IN,e,ANY,__ecma.String,Incorrect,BUILTIN,Event
client/src/components/AdminEmployee.js#L54,METHOD_PARAMETER_IN,e,ANY,__ecma.String,Incorrect,BUILTIN,Event
client/src/components/AdminEmployee.js#L6,LOCAL,user_password,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L7,METHOD_PARAMETER_IN,username,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L7,METHOD_PARAMETER_IN,username,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/AdminEmployee.js#L72,METHOD_PARAMETER_IN,emp,ANY,__ecma.String,Incorrect,UDT,Employee object
client/src/components/AdminEmployee.js#L74,LOCAL,AllEmployee,react:useState:<returnValue>:<indexAccess>,__ecma.Array,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L10,LOCAL,house_no,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L11,LOCAL,city,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L12,LOCAL,zipcode,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L14,LOCAL,MyAccounts,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L15,LOCAL,current_balance,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L158,METHOD_PARAMETER_IN,e,ANY,BigNumber,Incorrect,UDT,Event
client/src/components/CustomerControl.js#L16,LOCAL,Alltransaction,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,Array
client/src/components/CustomerControl.js#L17,METHOD_PARAMETER_IN,account_id,ANY,__ecma.String,Incorrect,BUILTIN,Number
client/src/components/CustomerControl.js#L194,METHOD_PARAMETER_IN,account,ANY,Account,Useful,UDT,_NOTES_
client/src/components/CustomerControl.js#L202,LOCAL,MyAccounts,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,Array
client/src/components/CustomerControl.js#L29,LOCAL,customer_id,ANY,__ecma.String,Incorrect,BUILTIN,Number
client/src/components/CustomerControl.js#L30,LOCAL,current_balance,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,Number
client/src/components/CustomerControl.js#L42,LOCAL,id,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,Number
client/src/components/CustomerControl.js#L43,LOCAL,data,ANY,__ecma.Array,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L52,LOCAL,customer_id,ANY,__ecma.String,Incorrect,BUILTIN,Number
client/src/components/CustomerControl.js#L6,LOCAL,id,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,Number
client/src/components/CustomerControl.js#L7,LOCAL,name,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L8,LOCAL,phone,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/CustomerControl.js#L9,LOCAL,email,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/DisplayBranch.js#L10,LOCAL,data,ANY,__ecma.Array,Correct,BUILTIN,_NOTES_
client/src/components/DisplayBranch.js#L4,LOCAL,AllBranches,react:useState:<returnValue>:<indexAccess>,__ecma.Array,Correct,BUILTIN,_NOTES_
client/src/components/EmployeeControl.js#L19,LOCAL,history,react-router-dom:useHistory:<returnValue>,History,Useful,UDT,_NOTES_
client/src/components/EmployeeControl.js#L30,LOCAL,history,react-router-dom:useHistory:<returnValue>,History,Useful,UDT,_NOTES_
client/src/components/EmployeeControl.js#L41,LOCAL,history,react-router-dom:useHistory:<returnValue>,History,Useful,UDT,_NOTES_
client/src/components/EmployeeControl.js#L7,LOCAL,history,react-router-dom:useHistory:<returnValue>,History,Useful,UDT,_NOTES_
client/src/components/EmployeeLogin.js#L25,METHOD_PARAMETER_IN,e,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
client/src/components/EmployeeLogin.js#L6,LOCAL,username,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/EmployeeLogin.js#L7,LOCAL,password,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/EmployeeLogin.js#L9,LOCAL,username,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/EmployeeLogin.js#L9,LOCAL,password,react:useState:<returnValue>:<indexAccess>,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L18,LOCAL,action,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L20,LOCAL,account_id,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L20,LOCAL,branch_id,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L20,LOCAL,amount,react:useState:<returnValue>:<indexAccess>,__ecma.Number,Correct,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L4,LOCAL,account_id,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L41,METHOD_PARAMETER_IN,e,ANY,__ecma.Number,Incorrect,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L5,LOCAL,branch_id,react:useState:<returnValue>:<indexAccess>,__ecma.String,Incorrect,BUILTIN,_NOTES_
client/src/components/FormTransaction.js#L6,LOCAL,amount,react:useState:<returnValue>:<indexAccess>,__ecma.Number,Correct,BUILTIN,_NOTES_
client/src/components/LoginPage.js#L18,LOCAL,history,react-router-dom:useHistory:<returnValue>,History,Useful,UDT,_NOTES_
client/src/components/LoginPage.js#L29,LOCAL,history,react-router-dom:useHistory:<returnValue>,History,Useful,UDT,_NOTES_
client/src/components/LoginPage.js#L6,LOCAL,history,react-router-dom:useHistory:<returnValue>,History,Useful,UDT,_NOTES_
server/app.js#L104,METHOD_PARAMETER_IN,req,ANY,NextApiRequest,Partial,UDT,_NOTES_
server/app.js#L104,METHOD_PARAMETER_IN,res,ANY,NextApiResponse,Partial,UDT,_NOTES_
server/app.js#L114,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L114,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L117,LOCAL,account_id,req:params:<returnValue>:<member>(params):<member>(account_id),__ecma.String,Incorrect,BUILTIN,_NOTES_
server/app.js#L117,LOCAL,branch_id,req:params:<returnValue>:<member>(params):<member>(branch_id),__ecma.String,Incorrect,BUILTIN,_NOTES_
server/app.js#L117,LOCAL,amount,req:body:<returnValue>:<member>(body):<member>(amount),__ecma.Number,Correct,BUILTIN,_NOTES_
server/app.js#L117,LOCAL,action,req:body:<returnValue>:<member>(body):<member>(action),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L118,LOCAL,query,ANY,__ecma.String,Incorrect,BUILTIN,psql.Query
server/app.js#L125,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L125,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L127,LOCAL,customer_id,req:params:<returnValue>:<member>(params):<member>(customer_id),__ecma.String,Incorrect,BUILTIN,_NOTES_
server/app.js#L128,LOCAL,query,ANY,QueryResult,Partial,UDT,_NOTES_
server/app.js#L139,LOCAL,query,ANY,QueryResult,Partial,UDT,_NOTES_
server/app.js#L14,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L14,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L163,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L17,LOCAL,name,req:body:<returnValue>:<member>(body):<member>(name),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L17,LOCAL,phone,req:body:<returnValue>:<member>(body):<member>(phone),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L17,LOCAL,email,req:body:<returnValue>:<member>(body):<member>(email),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L17,LOCAL,house_no,req:body:<returnValue>:<member>(body):<member>(house_no),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L17,LOCAL,city,req:body:<returnValue>:<member>(body):<member>(city),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L17,LOCAL,zipcode,req:body:<returnValue>:<member>(body):<member>(zipcode),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L17,LOCAL,username,req:body:<returnValue>:<member>(body):<member>(username),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L170,METHOD_PARAMETER_IN,req,ANY,NextApiRequest,Partial,UDT,_NOTES_
server/app.js#L170,METHOD_PARAMETER_IN,res,ANY,NextApiResponse,Partial,UDT,_NOTES_
server/app.js#L172,LOCAL,username,req:body:<returnValue>:<member>(body):<member>(username),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L174,LOCAL,query,ANY,QueryResult,Partial,UDT,_NOTES_
server/app.js#L19,LOCAL,query,ANY,__ecma.String,Incorrect,BUILTIN,_NOTES_
server/app.js#L25,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L25,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L35,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L35,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L37,LOCAL,username,req:body:<returnValue>:<member>(body):<member>(username),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L44,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L44,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L46,LOCAL,username,req:body:<returnValue>:<member>(body):<member>(username),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L55,METHOD_PARAMETER_IN,req,ANY,NextApiRequest,Partial,UDT,_NOTES_
server/app.js#L55,METHOD_PARAMETER_IN,res,ANY,NextApiResponse,Partial,UDT,_NOTES_
server/app.js#L58,LOCAL,customer_id,req:params:<returnValue>:<member>(params):<member>(customer_id),__ecma.String,Incorrect,BUILTIN,_NOTES_
server/app.js#L67,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L67,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L84,METHOD_PARAMETER_IN,req,ANY,NextApiRequest,Partial,UDT,_NOTES_
server/app.js#L84,METHOD_PARAMETER_IN,res,ANY,NextApiResponse,Partial,UDT,_NOTES_
server/app.js#L94,METHOD_PARAMETER_IN,req,ANY,Request,Correct,UDT,_NOTES_
server/app.js#L94,METHOD_PARAMETER_IN,res,ANY,Response,Correct,UDT,_NOTES_
server/app.js#L97,LOCAL,name,req:body:<returnValue>:<member>(body):<member>(name),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L97,LOCAL,house_no,req:body:<returnValue>:<member>(body):<member>(house_no),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L97,LOCAL,city,req:body:<returnValue>:<member>(body):<member>(city),__ecma.String,Correct,BUILTIN,_NOTES_
server/app.js#L98,LOCAL,query,ANY,__ecma.String,Correct,BUILTIN,_NOTES_
